product_code,is_stockout_sum,total_orders,stockout_rate,total_shortage
408207,40,981,0.0408,45.0
403156,71,1741,0.0408,278.0
413871,6,147,0.0408,16.0
415795,8,196,0.0408,12.0
402617,11,270,0.0407,24.0
404825,5,123,0.0407,6.0
404379,24,590,0.0407,99.0
408777,7,172,0.0407,33.0
408293,40,984,0.0407,166.998
411572,22,540,0.0407,146.0
407824,7,172,0.0407,10.0
402987,432,10652,0.0406,535.0
401332,18,443,0.0406,23.0
416420,24,591,0.0406,53.0
411462,60,1478,0.0406,108.0
409353,44,1087,0.0405,76.0
400167,3,74,0.0405,3.0
402746,3,74,0.0405,16.0
411441,3,74,0.0405,7.0
400861,19,469,0.0405,54.0
402687,58,1435,0.0404,251.0
406417,8,198,0.0404,64.0
408228,4,99,0.0404,15.0
414098,8,198,0.0404,13.0
410195,4,99,0.0404,120.0
404736,134,3319,0.0404,432.0
405687,4,99,0.0404,6.0
417045,6,149,0.0403,5.0
408675,9,224,0.0402,38.0
400607,640,15910,0.0402,1648.0
406447,97,2412,0.0402,559.0
400351,7,174,0.0402,11.0
417255,10,249,0.0402,13.0
415719,19,473,0.0402,26.0
415925,20,499,0.0401,69.0
411746,54,1347,0.0401,228.0
416665,2,50,0.04,2.0
416279,2,50,0.04,3.0
412373,3,75,0.04,3.0
416269,1,25,0.04,5.0
401812,10,250,0.04,12.0
401010,1,25,0.04,1.0
409419,1,25,0.04,1.0
408529,4,100,0.04,9.0
402096,1,25,0.04,2.0
405928,1,25,0.04,1.0
403408,11,275,0.04,47.0
409244,3,75,0.04,3.0
407568,1,25,0.04,1.0
410901,1,25,0.04,4.0
409884,1,25,0.04,1.0
403915,5,125,0.04,25.0
402754,1,25,0.04,2.0
405210,508,12709,0.04,4621.0
409630,2,50,0.04,10.0
417259,9,225,0.04,9.0
405162,6,150,0.04,6.0
401451,3,75,0.04,8.0
417053,3,75,0.04,3.0
408210,2,50,0.04,2.0
410780,14,350,0.04,50.0
408088,1,25,0.04,3.0
410024,1,25,0.04,1.0
416958,1,25,0.04,2.0
403127,1,25,0.04,1.0
409603,1,25,0.04,4.0
406031,148,3718,0.0398,407.0
401730,14,352,0.0398,15.0
417229,31,778,0.0398,74.0
407609,7,176,0.0398,85.0
415023,20,503,0.0398,63.0
411670,17,428,0.0397,25.0
403888,38,957,0.0397,144.0
407291,19,478,0.0397,28.0
400893,5,126,0.0397,6.0
412409,29,731,0.0397,42.0
402074,19,478,0.0397,21.0
400627,4,101,0.0396,14.0
414004,9,227,0.0396,81.0
401092,21,530,0.0396,136.0
415886,66,1667,0.0396,111.0
405452,12,303,0.0396,17.0
402616,28,709,0.0395,62.0
414179,57,1442,0.0395,124.0
410318,36,911,0.0395,100.0
408758,51,1290,0.0395,41.0
413578,56,1416,0.0395,115.0
413551,3,76,0.0395,4.0
407887,3,76,0.0395,12.0
416962,72,1829,0.0394,103.0
409112,39,990,0.0394,96.0
404950,5,127,0.0394,5.0
403903,36,914,0.0394,167.0
416976,382,9706,0.0394,2677.0
409672,14,355,0.0394,46.0
404927,7,178,0.0393,84.0
417540,7,178,0.0393,10.0
400180,7,178,0.0393,9.36
411457,7,178,0.0393,17.0
400836,24,611,0.0393,34.0
416974,223,5676,0.0393,553.0
408275,7,178,0.0393,18.0
407420,26,661,0.0393,29.0
409207,2,51,0.0392,2.0
406897,2,51,0.0392,3.0
415957,2,51,0.0392,3.0
411379,10,255,0.0392,10.0
403585,183,4672,0.0392,1697.0
409870,2,51,0.0392,2.0
414571,2,51,0.0392,2.0
401246,10,256,0.0391,12.0
411958,52,1329,0.0391,83.0
411215,62,1591,0.039,234.0
405510,104,2667,0.039,439.0
400561,3,77,0.039,7.0
415912,29,747,0.0388,110.0
415742,4,103,0.0388,9.0
402686,4,103,0.0388,9.0
415965,28,723,0.0387,55.0
414479,19,492,0.0386,19.0
404095,4,104,0.0385,20.0
402665,1,26,0.0385,-10.79
403724,1,26,0.0385,1.0
413782,2,52,0.0385,2.0
403743,1,26,0.0385,1.0
410349,4,104,0.0385,13.0
411956,1,26,0.0385,1.0
413869,3,78,0.0385,3.0
406279,4,104,0.0385,12.0
413278,1,26,0.0385,1.0
416081,2,52,0.0385,2.0
412941,2,52,0.0385,5.0
411435,3,78,0.0385,35.0
405558,1,26,0.0385,1.0
411662,6,156,0.0385,6.0
413644,2,52,0.0385,13.0
400790,7,182,0.0385,32.0
416558,4,104,0.0385,6.0
417394,1,26,0.0385,1.0
410705,1,26,0.0385,2.0
405742,2,52,0.0385,2.0
404375,98,2551,0.0384,1323.0
410493,105,2736,0.0384,937.0
411175,45,1176,0.0383,87.0
403902,17,444,0.0383,68.0
411648,7,183,0.0383,46.0
401091,24,627,0.0383,173.0
403599,12,313,0.0383,209.0
401664,44,1148,0.0383,60.0
410960,8,209,0.0383,13.0
401496,36,939,0.0383,62.0
409358,6,157,0.0382,14.0
400592,442,11562,0.0382,1006.0
411036,67,1753,0.0382,170.0
414408,4,105,0.0381,45.0
406199,30,787,0.0381,60.0
408902,4,105,0.0381,5.0
411460,31,813,0.0381,175.0
408169,60,1576,0.0381,84.0
409718,22,578,0.0381,53.0
405665,4,105,0.0381,5.0
416880,163,4273,0.0381,1738.0
400455,24,630,0.0381,92.0
417362,3,79,0.038,3.0
403481,6,158,0.038,7.0
417409,3,79,0.038,3.0
402082,20,527,0.038,32.0
411134,273,7207,0.0379,612.0
409130,5,132,0.0379,6.0
415741,12,317,0.0379,40.0
404916,30,794,0.0378,270.0
410398,7,185,0.0378,19.0
404540,2,53,0.0377,3.0
410495,2,53,0.0377,2.0
416840,31,823,0.0377,214.0
416575,11,292,0.0377,60.0
403715,2,53,0.0377,2.0
406602,10,265,0.0377,14.0
411425,2,53,0.0377,6.0
405266,9,239,0.0377,22.0
404307,4,106,0.0377,16.0
410919,10,266,0.0376,17.0
416602,6,160,0.0375,8.0
410475,3,80,0.0375,5.0
403763,18,480,0.0375,32.0
416090,9,240,0.0375,14.0
417005,6,160,0.0375,16.0
401339,18,480,0.0375,40.0
401069,14,374,0.0374,97.0
400461,8,214,0.0374,8.0
417014,8,214,0.0374,8.0
411582,48,1284,0.0374,199.0
408606,12,321,0.0374,39.0
410743,10,268,0.0373,21.0
405233,9,241,0.0373,12.0
408130,26,699,0.0372,232.0
401315,8,215,0.0372,18.0
408108,13,349,0.0372,605.0
402537,10,269,0.0372,23.0
411038,32,862,0.0371,47.0
405757,17,458,0.0371,31.0
406266,5,135,0.037,4.0
404717,1,27,0.037,1.0
400573,2,54,0.037,2.0
417253,1,27,0.037,1.0
414663,5,135,0.037,11.0
416329,1,27,0.037,4.0
403367,2,54,0.037,3.0
407833,237,6403,0.037,1109.0
416829,520,14071,0.037,8248.0
416736,1,27,0.037,1.0
416853,2,54,0.037,2.0
409645,1,27,0.037,0.083
407955,103,2787,0.037,4684.0
402454,1,27,0.037,0.05
414191,1,27,0.037,1.0
417071,141,3812,0.037,274.0
411790,2,54,0.037,10.0
411493,1,27,0.037,1.0
414475,6,162,0.037,47.0
410789,16,432,0.037,29.0
404483,2,54,0.037,5.0
414007,1,27,0.037,3.0
416540,1,27,0.037,1.0
412785,3,81,0.037,3.0
407696,2,54,0.037,2.0
412676,5,136,0.0368,1.0
409109,245,6649,0.0368,4604.0
400818,11,299,0.0368,12.0
415883,6,163,0.0368,10.0
404219,15,408,0.0368,18.0
400530,4,109,0.0367,31.0
401886,4,109,0.0367,4.0
408823,14,381,0.0367,37.0
406543,6,164,0.0366,66.0
413389,3,82,0.0366,3.0
405959,6,164,0.0366,15.0
407859,18,493,0.0365,175.0
411883,8,219,0.0365,3.0
412365,7,192,0.0365,7.0
406385,27,740,0.0365,766.0
407094,10,275,0.0364,13.0
402627,4,110,0.0364,11.0
400800,2,55,0.0364,3.0
408244,2,55,0.0364,2.0
416913,372,10216,0.0364,1610.0
409453,15,413,0.0363,50.0
406627,21,578,0.0363,181.0
406239,22,607,0.0362,124.0
401877,5,138,0.0362,11.0
411105,3,83,0.0361,8.0
412452,7,194,0.0361,7.0
404282,13,360,0.0361,13.0
406612,5,139,0.036,12.0
416409,5,139,0.036,7.0
416324,10,278,0.036,16.0
412412,55,1527,0.036,116.0
411993,17,473,0.0359,18.0
400236,6,167,0.0359,16.0
409508,6,167,0.0359,16.0
416910,29,810,0.0358,804.0
414641,1,28,0.0357,1.0
404612,5,140,0.0357,6.0
407149,1,28,0.0357,6.0
407431,1,28,0.0357,8.0
414653,2,56,0.0357,4.0
407439,1,28,0.0357,1.0
417191,4,112,0.0357,6.0
405637,3,84,0.0357,11.0
410583,2,56,0.0357,15.0
417316,2,56,0.0357,2.0
401423,3,84,0.0357,4.0
403764,2,56,0.0357,2.0
400275,1,28,0.0357,1.0
400661,5,140,0.0357,6.0
401448,1,28,0.0357,1.0
404476,1,28,0.0357,1.0
415967,16,448,0.0357,37.0
414953,1,28,0.0357,1.0
411781,2,56,0.0357,6.0
417216,2,56,0.0357,2.0
410414,2,56,0.0357,2.0
416054,2,56,0.0357,10.0
408170,4,112,0.0357,8.0
407285,1,28,0.0357,4.0
408353,4,112,0.0357,9.0
410782,16,449,0.0356,69.0
400723,172,4827,0.0356,253.0
403805,71,2001,0.0355,255.0
410514,5,141,0.0355,5.0
404550,7,197,0.0355,26.0
407951,13,366,0.0355,35.0
403550,8,226,0.0354,78.0
412380,24,678,0.0354,82.0
413033,17,480,0.0354,19.0
416043,4,113,0.0354,13.0
407033,90,2547,0.0353,122.0
400740,3,85,0.0353,3.0
417146,3,85,0.0353,3.0
400012,16,454,0.0352,30.0
400822,5,142,0.0352,5.0
400492,29,823,0.0352,76.0
415941,10,285,0.0351,51.0
406443,42,1195,0.0351,90.43
402898,10,285,0.0351,12.0
408551,2,57,0.0351,5.0
408633,4,114,0.0351,6.0
400333,6,171,0.0351,6.0
401799,4,114,0.0351,7.0
406633,2,57,0.0351,9.0
416052,5,143,0.035,7.0
403135,5,143,0.035,20.0
400905,7,200,0.035,12.0
414400,10,286,0.035,13.0
405989,5,143,0.035,8.0
402158,8,229,0.0349,14.0
414815,3,86,0.0349,8.0
405804,128,3672,0.0349,345.0
402646,3,86,0.0349,6.0
404049,61,1749,0.0349,979.0
406192,19,546,0.0348,146.0
404807,26,748,0.0348,110.0
417201,4,115,0.0348,3.0
411973,99,2856,0.0347,142.0
408127,12,346,0.0347,40.0
405787,14,404,0.0347,32.0
400602,72,2078,0.0346,521.0
400419,16,463,0.0346,44.0
415931,8,231,0.0346,12.0
413458,2,58,0.0345,4.0
413113,2,58,0.0345,-19.0
415913,1,29,0.0345,1.0
402718,1,29,0.0345,1.0
404323,1,29,0.0345,1.0
402269,1,29,0.0345,1.0
405230,1,29,0.0345,1.0
408810,8,232,0.0345,29.0
417203,1,29,0.0345,1.0
416396,1,29,0.0345,2.0
410834,2,58,0.0345,4.0
415182,1,29,0.0345,1.0
416488,1,29,0.0345,2.0
409311,1,29,0.0345,1.0
404994,1,29,0.0345,2.0
412461,1,29,0.0345,4.0
401340,1,29,0.0345,1.0
410086,1,29,0.0345,7.0
413738,25,727,0.0344,47.0
413167,9,262,0.0344,15.0
406415,9,262,0.0344,19.0
416907,29,843,0.0344,123.0
407723,6,175,0.0343,11.0
401024,71,2069,0.0343,183.0
408213,15,438,0.0342,15.0
412255,8,234,0.0342,25.0
407429,5,146,0.0342,7.0
417382,9,263,0.0342,18.0
413665,5,146,0.0342,14.0
410367,6,176,0.0341,10.0
412661,6,176,0.0341,81.0
412007,6,176,0.0341,39.0
403783,97,2841,0.0341,187.0
412245,66,1943,0.034,374.0
411955,12,353,0.034,246.0
405792,10,294,0.034,19.0
404301,110,3236,0.034,498.0
412143,8,235,0.034,20.0
413146,12,353,0.034,30.0
411740,13,382,0.034,40.0
406270,6,177,0.0339,7.0
415331,4,118,0.0339,11.0
401964,2,59,0.0339,10.0
401874,2,59,0.0339,2.0
416050,8,236,0.0339,16.0
409956,2,59,0.0339,2.0
415397,2,59,0.0339,6.0
404731,2,59,0.0339,2.0
413429,2,59,0.0339,7.0
411614,14,414,0.0338,21.0
417431,8,237,0.0338,18.0
416574,258,7665,0.0337,731.0
404083,16,476,0.0336,160.0
410746,5,149,0.0336,8.0
404852,22,657,0.0335,126.0
416851,72,2155,0.0334,467.0
402863,15,450,0.0333,22.0
410902,2,60,0.0333,4.0
409490,1,30,0.0333,1.0
410153,1,30,0.0333,1.0
410526,1,30,0.0333,1.0
411639,2,60,0.0333,13.0
409639,1,30,0.0333,-9.04
410528,1,30,0.0333,1.0
411352,38,1141,0.0333,114.0
401502,3,90,0.0333,6.0
404285,160,4810,0.0333,1036.0
400601,75,2249,0.0333,894.0
402914,174,5220,0.0333,354.0
411615,3,90,0.0333,15.0
410827,2,60,0.0333,3.0
412609,2,60,0.0333,20.0
417065,2,60,0.0333,4.0
402959,2,60,0.0333,10.0
404534,1,30,0.0333,1.0
404082,20,602,0.0332,22.083
406641,46,1391,0.0331,529.0
410925,5,151,0.0331,16.0
406608,6,181,0.0331,8.0
400269,6,181,0.0331,7.0
409243,9,272,0.0331,12.0
415453,3,91,0.033,24.0
411836,3,91,0.033,7.0
400728,7,213,0.0329,52.0
400438,27,820,0.0329,34.0
416828,580,17694,0.0328,6500.0
402413,6,183,0.0328,8.0
410123,2,61,0.0328,10.0
402233,2,61,0.0328,2.0
400960,2,61,0.0328,2.0
404911,2,61,0.0328,6.0
407557,8,244,0.0328,8.0
411203,15,457,0.0328,31.0
412570,7,214,0.0327,36.0
400704,20,611,0.0327,68.0
403085,5,153,0.0327,8.0
402499,13,398,0.0327,26.0
406540,3,92,0.0326,10.0
407958,44,1349,0.0326,907.0
400564,43,1319,0.0326,58.624
400828,6,184,0.0326,6.0
405165,411,12654,0.0325,3634.0
415344,8,246,0.0325,22.0
407457,4,123,0.0325,-30.0
410428,4,123,0.0325,8.0
402998,1,31,0.0323,1.0
401537,2,62,0.0323,7.0
410898,1,31,0.0323,4.0
413500,1,31,0.0323,2.0
410890,5,155,0.0323,7.0
402573,1,31,0.0323,1.0
417122,3,93,0.0323,3.0
411966,1,31,0.0323,4.0
417459,1,31,0.0323,1.0
412056,1,31,0.0323,1.0
415827,1,31,0.0323,1.0
403304,1,31,0.0323,1.0
400212,2,62,0.0323,2.0
402833,3,93,0.0323,3.0
416177,1,31,0.0323,2.0
416305,1,31,0.0323,8.0
404213,1,31,0.0323,1.0
413770,1,31,0.0323,4.0
414399,1,31,0.0323,8.0
406311,1,31,0.0323,1.0
403586,20,623,0.0321,81.0
412279,9,280,0.0321,12.0
403474,14,436,0.0321,31.0
406630,5,156,0.0321,7.0
413276,4,125,0.032,46.0
409581,4,125,0.032,4.0
402516,3,94,0.0319,12.0
400835,7,220,0.0318,8.0
409227,5,157,0.0318,5.0
400448,4,126,0.0317,15.0
401744,6,189,0.0317,6.0
412864,6,189,0.0317,6.0
405898,2,63,0.0317,1.0
411695,2,63,0.0317,3.0
412214,2,63,0.0317,2.0
411915,2,63,0.0317,2.0
406243,2,63,0.0317,3.0
407645,6,189,0.0317,38.0
407830,3,95,0.0316,5.0
400574,3,95,0.0316,3.0
406040,3,95,0.0316,8.0
408426,5,158,0.0316,328.0
401759,5,158,0.0316,3.0
405730,6,190,0.0316,14.0
408143,10,317,0.0315,14.0
403205,43,1367,0.0315,601.0
416493,8,254,0.0315,23.0
406365,6,191,0.0314,9.0
412149,37,1178,0.0314,120.0
410959,5,159,0.0314,21.0
412164,345,10975,0.0314,1172.0
413330,5,159,0.0314,7.0
412852,17,542,0.0314,160.0
416975,214,6832,0.0313,1979.0
411980,27,865,0.0312,55.0
413876,3,96,0.0312,3.0
410643,2,64,0.0312,2.0
416655,1,32,0.0312,8.0
404978,1,32,0.0312,1.0
415352,11,353,0.0312,23.0
417319,3,96,0.0312,11.0
408290,1,32,0.0312,2.0
403004,3,96,0.0312,8.0
411255,3,96,0.0312,3.0
412708,1,32,0.0312,3.0
413893,2,64,0.0312,3.0
404418,1,32,0.0312,1.0
400465,4,128,0.0312,5.0
409364,1,32,0.0312,1.0
410102,1,32,0.0312,20.0
411897,1,32,0.0312,1.0
401001,1,32,0.0312,2.0
414492,3,96,0.0312,58.0
405252,1,32,0.0312,1.0
406892,2,64,0.0312,2.0
412554,7,225,0.0311,20.0
412637,4,129,0.031,6.0
413819,10,323,0.031,24.0
403440,40,1293,0.0309,183.0
409802,3,97,0.0309,3.0
405158,6,194,0.0309,6.0
402402,123,3977,0.0309,139.0
412316,3,97,0.0309,3.0
404952,11,356,0.0309,81.0
401601,6,195,0.0308,6.0
402335,2,65,0.0308,2.0
403503,165,5357,0.0308,1668.0
415355,7,227,0.0308,34.0
406670,18,586,0.0307,28.0
402556,39,1271,0.0307,112.0
400850,22,716,0.0307,60.0
404510,8,261,0.0307,12.0
414931,10,326,0.0307,21.0
405684,3,98,0.0306,3.0
416746,10,327,0.0306,11.0
416502,3,98,0.0306,3.0
415760,7,229,0.0306,7.0
403576,3,98,0.0306,4.0
407684,5,164,0.0305,8.0
417077,1,33,0.0303,1.0
414656,1,33,0.0303,1.0
411109,1,33,0.0303,3.0
402147,1,33,0.0303,3.0
409231,5,165,0.0303,28.0
415779,2,66,0.0303,2.0
412893,7,231,0.0303,13.166
400289,4,132,0.0303,4.0
403480,1,33,0.0303,4.0
410697,1,33,0.0303,1.0
403971,2,66,0.0303,15.0
409422,4,132,0.0303,5.0
411102,2,66,0.0303,3.0
407520,2,66,0.0303,2.0
412974,22,725,0.0303,68.0
416360,1,33,0.0303,1.0
402399,2,66,0.0303,3.0
417056,12,397,0.0302,32.0
416830,480,15874,0.0302,6710.0
401939,6,199,0.0302,6.0
413045,26,863,0.0301,33.0
417013,9,300,0.03,10.0
413697,18,601,0.03,25.0
401279,22,733,0.03,28.0
406198,10,333,0.03,9.0
402508,2,67,0.0299,3.0
403747,4,134,0.0299,34.0
402528,4,134,0.0299,10.0
416354,2,67,0.0299,2.0
406554,2,67,0.0299,2.0
417388,7,236,0.0297,15.0
404661,20,674,0.0297,31.0
410124,3,101,0.0297,7.0
403759,7,236,0.0297,18.0
408690,3,101,0.0297,3.0
416979,186,6288,0.0296,779.47
400450,103,3479,0.0296,179.0
412268,11,372,0.0296,14.0
407401,10,339,0.0295,21.0
405227,5,170,0.0294,5.0
405963,126,4287,0.0294,397.0
405836,1,34,0.0294,1.0
410660,1,34,0.0294,1.0
401805,1,34,0.0294,1.0
408449,1,34,0.0294,1.0
400361,1,34,0.0294,1.0
401713,1,34,0.0294,1.0
406465,2,68,0.0294,2.0
400204,10,340,0.0294,29.428
412156,1,34,0.0294,15.0
401737,1,34,0.0294,1.0
403959,2,68,0.0294,3.0
409834,8,272,0.0294,10.083
411890,1,34,0.0294,0.2
406837,4,136,0.0294,18.0
408812,22,748,0.0294,72.0
403929,5,170,0.0294,5.0
401295,1,34,0.0294,1.0
405271,11,375,0.0293,22.0
406188,13,444,0.0293,13.0
412773,5,171,0.0292,9.0
404299,7,240,0.0292,7.0
411780,4,137,0.0292,21.0
415929,4,137,0.0292,4.0
407580,10,343,0.0292,36.0
401028,4,137,0.0292,4.0
402132,5,171,0.0292,7.0
403054,2,69,0.029,11.0
416331,2,69,0.029,3.0
414530,18,621,0.029,36.0
410972,10,346,0.0289,15.0
401424,8,277,0.0289,76.0
409785,3,104,0.0288,9.0
411549,8,278,0.0288,67.0
405680,3,104,0.0288,4.0
416705,4,139,0.0288,5.0
410251,11,383,0.0287,79.0
409155,7,244,0.0287,130.0
405404,2,70,0.0286,2.0
403171,9,315,0.0286,49.0
408286,2,70,0.0286,5.0
413077,1,35,0.0286,1.0
416867,1,35,0.0286,1.0
403068,1,35,0.0286,4.0
414456,23,804,0.0286,24.0
410187,1,35,0.0286,1.0
406370,2,70,0.0286,3.0
413695,1,35,0.0286,2.0
411216,16,559,0.0286,61.0
404720,1,35,0.0286,2.0
416303,1,35,0.0286,3.0
409709,1,35,0.0286,5.0
407610,7,245,0.0286,54.0
412606,1,35,0.0286,1.0
412469,4,140,0.0286,4.0
408910,1,35,0.0286,1.0
413779,11,385,0.0286,22.0
413673,6,210,0.0286,12.0
413830,1,35,0.0286,3.0
410008,7,246,0.0285,10.0
411983,77,2702,0.0285,113.0
404164,13,457,0.0284,28.0
406204,7,247,0.0283,20.0
400971,3,106,0.0283,3.0
406234,6,213,0.0282,36.0
400670,126,4461,0.0282,186.0
402340,4,142,0.0282,6.0
404620,2,71,0.0282,3.0
403366,4,142,0.0282,4.0
406628,17,604,0.0281,93.0
404905,3,107,0.028,4.0
404086,5,179,0.0279,5.0
402119,8,287,0.0279,9.0
413597,6,215,0.0279,7.0
412774,1,36,0.0278,1.0
416796,2,72,0.0278,2.0
401630,2,72,0.0278,2.0
409671,1,36,0.0278,1.0
403581,1,36,0.0278,6.0
407000,2,72,0.0278,2.0
401006,1,36,0.0278,2.0
405042,1,36,0.0278,1.0
400131,2,72,0.0278,2.0
410085,5,181,0.0276,8.0
403134,5,181,0.0276,5.0
405104,6,217,0.0276,18.0
407938,20,725,0.0276,38.0
407649,21,763,0.0275,31.0
417227,12,436,0.0275,61.0
409797,12,437,0.0275,19.0
416613,25,911,0.0274,17.083
404402,2,73,0.0274,2.0
411222,2,73,0.0274,18.0
408246,18,657,0.0274,20.0
403745,2,73,0.0274,5.0
403866,2,73,0.0274,2.0
414043,2,73,0.0274,2.0
408706,3,110,0.0273,7.0
404000,46,1689,0.0272,124.0
403802,16,590,0.0271,128.2
416132,1,37,0.027,1.0
417320,1,37,0.027,1.0
403573,3,111,0.027,144.0
402310,13,482,0.027,34.0
408678,1,37,0.027,1.0
405466,1,37,0.027,1.0
411669,1,37,0.027,1.0
403615,101,3745,0.027,260.0
413086,5,185,0.027,12.0
401376,1,37,0.027,1.0
400191,1,37,0.027,1.0
414051,1,37,0.027,1.0
400977,2,74,0.027,2.0
404774,3,111,0.027,5.0
414968,1,37,0.027,4.0
411667,3,111,0.027,3.0
412368,2,74,0.027,2.0
403895,1,37,0.027,1.0
402587,13,484,0.0269,30.0
411579,8,297,0.0269,21.0
406617,3,112,0.0268,5.0
406977,27,1008,0.0268,33.083
415994,2,75,0.0267,2.0
403676,15,562,0.0267,31.0
408110,10,375,0.0267,11.0
406057,2,75,0.0267,12.0
400539,4,150,0.0267,16.0
412782,5,187,0.0267,3.0
402203,30,1125,0.0267,88.0
402336,2,75,0.0267,2.0
410971,3,113,0.0265,6.0
400473,11,415,0.0265,25.0
406242,8,302,0.0265,18.0
409526,4,151,0.0265,7.0
408159,15,567,0.0265,23.0
410384,13,492,0.0264,72.0
409019,8,303,0.0264,24.0
400668,3,114,0.0263,3.0
415917,1,38,0.0263,2.0
400545,1,38,0.0263,1.0
404275,2,76,0.0263,3.0
416255,1,38,0.0263,1.0
402576,1,38,0.0263,2.0
407570,1,38,0.0263,0.0
409076,1,38,0.0263,2.0
411487,1,38,0.0263,63.0
404613,1,38,0.0263,1.0
405725,3,114,0.0263,4.0
412972,7,267,0.0262,14.0
414536,3,115,0.0261,9.0
401731,22,844,0.0261,36.0
416839,93,3578,0.026,297.0
416450,2,77,0.026,2.0
407891,20,770,0.026,31.0
408179,2,77,0.026,5.0
404186,13,500,0.026,64.0
416912,73,2818,0.0259,202.0
401349,40,1547,0.0259,117.0
401311,33,1278,0.0258,84.0
404915,7,272,0.0257,98.0
408061,9,350,0.0257,15.0
412443,26,1010,0.0257,160.0
417207,3,117,0.0256,-1.0
414753,1,39,0.0256,1.0
404024,2,78,0.0256,5.0
401050,1,39,0.0256,1.0
413451,1,39,0.0256,9.0
408153,16,624,0.0256,66.0
401420,1,39,0.0256,4.0
412933,1,39,0.0256,4.0
403369,2,78,0.0256,3.0
415956,1,39,0.0256,1.0
407428,12,470,0.0255,30.0
400267,4,157,0.0255,21.0
409726,21,827,0.0254,80.0
407733,18,708,0.0254,42.0
413022,10,395,0.0253,10.0
414084,3,119,0.0252,14.0
410489,32,1270,0.0252,67.0
408901,13,516,0.0252,26.0
409832,100,3963,0.0252,1317.0
407313,19,753,0.0252,81.0
408821,1,40,0.025,1.0
412547,1,40,0.025,1.0
405102,3,120,0.025,7.0
409529,1,40,0.025,2.0
402303,1,40,0.025,1.0
401617,1,40,0.025,1.0
401888,2,80,0.025,3.0
413111,2,80,0.025,2.0
416833,4,160,0.025,76.0
415342,14,560,0.025,25.0
417200,4,161,0.0248,7.0
400827,3,121,0.0248,3.0
406039,6,242,0.0248,12.0
415155,2,81,0.0247,4.0
417041,6,243,0.0247,5.0
417047,2,81,0.0247,2.0
407790,7,284,0.0246,10.0
410515,4,163,0.0245,-25.0
402038,7,286,0.0245,7.0
413702,1,41,0.0244,1.0
400310,1,41,0.0244,1.0
403364,1,41,0.0244,1.0
408526,1,41,0.0244,1.0
405696,2,82,0.0244,3.0
412625,1,41,0.0244,1.0
417062,1,41,0.0244,1.0
409102,2,82,0.0244,6.0
412643,11,451,0.0244,14.0
403093,37,1519,0.0244,80.0
405369,4,164,0.0244,7.0
404886,1,41,0.0244,1.0
405613,12,493,0.0243,13.0
407512,91,3759,0.0242,499.0
413119,7,289,0.0242,20.0
412290,7,290,0.0241,41.0
416359,4,166,0.0241,4.0
412326,5,208,0.024,8.0
408734,56,2336,0.024,130.0
406917,11,461,0.0239,32.0
400089,1,42,0.0238,0.0
404806,70,2942,0.0238,404.0
401876,1,42,0.0238,2.0
416832,222,9320,0.0238,2523.0
406460,1,42,0.0238,-71.0
411257,1,42,0.0238,1.0
405979,2,84,0.0238,3.0
409297,1,42,0.0238,1.0
409448,3,126,0.0238,4.0
410974,1,42,0.0238,1.0
410658,1,42,0.0238,1.0
401961,9,378,0.0238,18.0
410942,1,42,0.0238,1.0
406375,1,42,0.0238,1.0
400641,1,42,0.0238,1.0
400537,3,126,0.0238,-19.0
402869,1,42,0.0238,1.0
409194,14,592,0.0236,26.0
412322,6,254,0.0236,6.0
406807,3,127,0.0236,3.0
404245,3,127,0.0236,8.0
416834,2,85,0.0235,12.0
417202,6,255,0.0235,9.0
414426,4,170,0.0235,4.0
407957,12,512,0.0234,32.0
406553,10,427,0.0234,25.0
413717,1,43,0.0233,1.0
400194,8,343,0.0233,8.0
411934,1,43,0.0233,1.0
416270,1,43,0.0233,1.0
416668,1,43,0.0233,1.0
410656,3,129,0.0233,3.0
414079,1,43,0.0233,2.0
404841,1,43,0.0233,0.833
410823,1,43,0.0233,1.0
413339,1,43,0.0233,1.0
416564,1,43,0.0233,0.5
401648,1,43,0.0233,1.0
411223,49,2112,0.0232,220.0
404004,31,1342,0.0231,160.0
408668,3,130,0.0231,3.0
401362,2,87,0.023,6.0
408954,4,174,0.023,5.0
412816,4,174,0.023,14.0
401504,2,87,0.023,2.0
403765,3,131,0.0229,6.0
405884,3,132,0.0227,3.0
414775,4,176,0.0227,4.0
412233,4,176,0.0227,4.0
416646,1,44,0.0227,1.0
404211,1,44,0.0227,1.0
408331,2,88,0.0227,3.0
417334,1,44,0.0227,1.0
401503,2,88,0.0227,3.0
404499,1,44,0.0227,1.0
401652,1,44,0.0227,1.0
416137,1,44,0.0227,10.0
403548,1,44,0.0227,1.0
400110,1,44,0.0227,170.0
412918,21,930,0.0226,162.0
413475,3,133,0.0226,2.083
401370,7,313,0.0224,8.0
414176,3,134,0.0224,5.0
400047,8,357,0.0224,8.0
404434,15,670,0.0224,47.0
407185,3,134,0.0224,19.0
408392,5,225,0.0222,6.0
402549,3,135,0.0222,3.0
400495,1,45,0.0222,1.0
417161,12,541,0.0222,28.0
409565,1,45,0.0222,1.0
407448,1,45,0.0222,4.0
402753,1,45,0.0222,1.0
409258,1,45,0.0222,4.0
406618,3,136,0.0221,8.0
417171,11,497,0.0221,25.0
406595,10,452,0.0221,35.0
405552,21,955,0.022,57.0
413206,2,91,0.022,5.0
