
order_number,order_created_date,order_created_time,requested_delivery_date,customer_number,order_row_number,product_code,order_qty,sales_unit,delivery_number,plant,storage_location,delivered_qty,transfer_number,warehouse_number,picking_confirmed_date,picking_confirmed_time,picking_picked_qty
10707134,2025-09-16,100627,2025-09-19,32076,10,408590,3.000,ST,20997464,1001,2001,3.000,32025497,3003,2025-09-18,031914,3.000
10707135,2025-09-16,100910,2025-09-17,34305,10,407968,2.000,ST,21052810,1001,2010,2.000,32027555,3002,2025-09-16,124947,2.000
10707136,2025-09-16,101130,2025-09-17,34443,10,416910,45.000,ST,21052811,1001,2010,45.000,32027552,3002,2025-09-16,123928,45.000
10707137,2025-09-16,102145,2025-09-18,33598,10,413347,3.000,ST,21052831,30588,2007,0.000,,,,,
10707138,2025-09-16,105424,2025-09-17,31373,10,411567,10.000,KG,21052813,1001,2010,11.130,32027554,3002,2025-09-16,115424,11.130
10707139,2025-09-16,105638,2025-09-17,31368,10,411567,10.000,KG,21052812,1001,2010,11.440,32027556,3002,2025-09-16,125707,11.440
10707140,2025-09-16,113341,2025-09-17,30946,10,400122,3.000,KG,21052815,30588,2012,3.180,32024773,3001,2025-09-17,051844,3.180
10707141,2025-09-16,113442,2025-09-19,33488,10,415937,1.000,ST,21052869,1001,2001,1.000,32025498,3003,2025-09-18,051502,1.000
10707142,2025-09-16,114209,2025-09-17,30921,10,400166,0.300,KG,21052816,1001,2010,0.700,32027557,3002,2025-09-16,142653,0.700
10707143,2025-09-16,115508,2025-09-19,33291,10,407116,3.000,PAK,21052880,30588,2012,3.000,32024804,3001,2025-09-18,115318,3.000
10707144,2025-09-16,115744,2025-09-17,31899,10,403250,1.000,PRK,21052817,1001,2010,1.000,32027558,3002,2025-09-16,123359,1.000
10707145,2025-09-16,121649,2025-09-17,34446,10,400166,10.000,KG,21052818,1001,2010,10.300,32027559,3002,2025-09-16,135036,10.300
10707146,2025-09-16,123803,2025-09-17,35493,10,416974,14.000,ST,21052819,30588,2012,14.000,32024767,3001,2025-09-16,162305,14.000
10707147,2025-09-16,124106,2025-09-17,35609,10,411180,5.000,ST,21052821,30588,2012,5.000,32024769,3001,2025-09-16,162435,5.000
10707148,2025-09-16,124209,2025-09-17,35610,10,411180,12.000,ST,21052820,30588,2012,12.000,32024768,3001,2025-09-16,162418,12.000
10707149,2025-09-16,124622,2025-09-17,35494,10,416974,9.000,ST,21052822,30588,2012,9.000,32024770,3001,2025-09-16,162334,9.000
10707150,2025-09-16,134506,2025-09-19,34440,10,406865,1.000,ST,20998341,30588,2000,1.000,32029268,3000,2025-09-18,152503,1.000
10707150,2025-09-16,134506,2025-09-19,34440,20,406864,1.000,ST,20998341,30588,2000,1.000,32029267,3000,2025-09-18,152403,1.000
10707151,2025-09-16,154547,2025-09-19,34015,10,416992,3.000,ST,20996178,1001,2010,3.000,31431414,3002,2025-09-18,114214,3.000
10707152,2025-09-17,071618,2025-09-18,32001,10,413989,10.000,KG,21052833,30588,2012,10.850,32024794,3001,2025-09-17,163038,10.850
10707153,2025-09-17,071844,2025-09-19,31354,10,413989,20.000,KG,21052881,30588,2012,20.960,32024803,3001,2025-09-18,063144,20.960
10707154,2025-09-17,072701,2025-09-18,34947,10,408340,2.000,RAS,21052832,30588,2012,2.000,32024798,3001,2025-09-17,194506,2.000
10707155,2025-09-17,073022,2025-09-22,34045,10,412239,1.000,PAK,21052921,30588,2012,1.000,32024859,3001,2025-09-21,142612,1.000
10707156,2025-09-17,073856,2025-09-19,401773,10,405376,1.000,RAS,20999068,30588,2013,1.000,10013199,3000,2025-09-18,013028,1.000
10707157,2025-09-17,074017,2025-09-19,31835,10,406755,1.000,KI,,,,,,,,,
10707158,2025-09-17,075058,2025-09-17,31342,10,409508,4.000,ST,21052834,30588,2012,4.000,32024774,3001,2025-09-17,080826,4.000
10707159,2025-09-17,075731,2025-09-18,32152,10,403806,1.000,ST,21052835,30588,2012,1.000,32024800,3001,2025-09-18,021512,1.000
10707160,2025-09-17,081609,2025-09-19,31662,10,414871,1.000,KI,21052882,30588,2007,1.000,10015083,3000,2025-09-18,234747,1.000
10707161,2025-09-17,082520,2025-09-17,32838,10,408978,4.000,KI,21052836,30588,2012,4.000,32024775,3001,2025-09-17,085843,4.000
10707161,2025-09-17,082520,2025-09-17,32838,20,413861,4.000,KI,21052836,30588,2012,4.000,32024775,3001,2025-09-17,085931,4.000
10707162,2025-09-17,083155,2025-09-19,33419,10,416976,6.000,ST,21052874,1001,2001,6.000,32025500,3003,2025-09-18,130312,6.000
10707162,2025-09-17,083155,2025-09-19,33419,20,404736,6.000,ST,21052874,1001,2001,6.000,32025500,3003,2025-09-18,130312,6.000
10707162,2025-09-17,083155,2025-09-19,33419,30,416979,5.000,ST,21052874,1001,2001,5.000,32025500,3003,2025-09-18,130312,5.000
10707163,2025-09-17,084523,2025-09-18,31346,10,400687,2.000,KG,21052848,30588,2012,2.140,32024801,3001,2025-09-18,030518,2.140
10707164,2025-09-17,090304,2025-09-19,34047,10,407377,60.000,KI,21052883,30588,2001,53.000,10015489,3000,2025-09-18,183123,30.000
10707164,2025-09-17,090304,2025-09-19,34047,10,407377,60.000,KI,21052883,30588,2001,53.000,10697003,3000,2025-09-18,183226,23.000
10707165,2025-09-17,090424,2025-09-17,34862,10,400934,1.000,KG,21052837,30588,2012,1.100,32024776,3001,2025-09-17,091729,1.100
10707166,2025-09-17,090440,2025-09-17,32196,10,400934,1.000,KG,21052838,30588,2012,1.060,32024777,3001,2025-09-17,092002,1.060
10707167,2025-09-17,090604,2025-09-17,34666,10,415469,2.000,ST,21052839,30588,2012,2.000,32024779,3001,2025-09-17,105346,2.000
10707168,2025-09-17,075658,2025-09-17,31782,10,401131,1.000,KI,21052840,30588,2012,1.000,32024780,3001,2025-09-17,100453,0.000
10707168,2025-09-17,075658,2025-09-17,31782,10,401131,1.000,KI,21052840,30588,2012,1.000,32024789,3001,2025-09-17,103640,1.000
10707169,2025-09-17,090543,2025-09-17,32597,10,400077,1.000,KG,21052841,30588,2012,1.020,32024781,3001,2025-09-17,095820,1.020
10707170,2025-09-17,090733,2025-09-17,34641,10,416766,1.000,ST,21052842,30588,2012,1.000,32024778,3001,2025-09-17,104611,1.000
10707171,2025-09-17,090731,2025-09-17,31064,10,408340,2.000,RAS,21052843,30588,2012,2.000,32024783,3001,2025-09-17,095733,2.000
10707172,2025-09-17,090820,2025-09-17,32209,10,408129,12.000,ST,21052844,30588,2012,12.000,32024782,3001,2025-09-17,103430,12.000
10707173,2025-09-17,090706,2025-09-17,35146,10,400165,1.000,KG,21052845,30588,2012,1.060,32024784,3001,2025-09-17,095801,1.060
10707174,2025-09-17,090934,2025-09-17,32590,10,403580,1.000,PAK,21052846,30588,2012,1.000,32024785,3001,2025-09-17,100118,1.000
10707175,2025-09-17,091036,2025-09-17,30666,10,402798,120.000,PAK,21052847,30588,2012,120.000,32024786,3001,2025-09-17,100559,120.000
10707176,2025-09-17,091135,2025-09-18,34044,10,407183,96.000,PRK,21052850,30588,2012,96.000,32024791,3001,2025-09-17,142927,96.000
10707177,2025-09-17,091158,2025-09-17,30666,10,403883,3.000,BAG,21052851,30588,2012,3.000,32024787,3001,2025-09-17,100325,3.000
10707178,2025-09-17,091418,2025-09-18,34043,10,407183,168.000,PRK,21052852,30588,2012,168.000,32024790,3001,2025-09-17,142846,168.000
10707179,2025-09-17,091526,2025-09-18,32032,10,413989,10.000,KG,21052853,30588,2012,10.330,32024797,3001,2025-09-17,162228,10.330
10707180,2025-09-17,092920,2025-09-18,34038,10,411060,2.000,ST,21052854,30588,2012,2.000,32024792,3001,2025-09-17,131250,2.000
10707181,2025-09-17,092625,2025-09-18,33038,10,416992,7.000,ST,21052849,1001,2010,7.000,32027560,3002,2025-09-17,102854,7.000
10707182,2025-09-17,091936,2025-09-19,34858,10,411845,6.000,ST,21052859,1001,2005,6.000,32025499,3003,2025-09-18,054523,6.000
10707183,2025-09-17,100911,2025-09-18,31383,10,413989,50.000,KG,21052855,30588,2012,52.790,32024796,3001,2025-09-17,163235,52.790
10707184,2025-09-17,101716,2025-09-17,31341,10,400129,20.000,KG,21052856,30588,2012,20.080,32024788,3001,2025-09-17,103352,20.080
10707185,2025-09-17,101947,2025-09-18,35120,10,410476,1.000,ST,21052857,1001,2010,1.000,32027563,3002,2025-09-17,121315,1.000
10707186,2025-09-17,102051,2025-09-18,31434,10,413345,1.000,ST,21052858,1001,2010,1.000,32027564,3002,2025-09-17,122600,1.000
10707187,2025-09-17,105733,2025-09-18,31371,10,411567,10.000,KG,21052860,1001,2010,11.050,32027561,3002,2025-09-17,112730,11.050
10707188,2025-09-17,115501,2025-09-18,30862,10,415034,10.000,ST,21052865,30588,2012,10.000,32024795,3001,2025-09-17,150359,10.000
10707189,2025-09-17,115636,2025-09-18,32076,10,411567,10.000,KG,21052862,1001,2010,11.070,32027566,3002,2025-09-17,125921,11.070
10707190,2025-09-17,115733,2025-09-18,32058,10,411567,40.000,KG,21052863,1001,2010,40.020,32027567,3002,2025-09-17,130202,40.020
10707191,2025-09-17,115833,2025-09-18,34533,10,411567,10.000,KG,21052864,1001,2010,11.170,32027568,3002,2025-09-17,130259,11.170
10707192,2025-09-17,115952,2025-09-18,31367,10,410378,16.000,ST,21052861,1001,2010,16.000,32027565,3002,2025-09-17,132242,15.000
10707192,2025-09-17,115952,2025-09-18,31367,10,410378,16.000,ST,21052861,1001,2010,16.000,32027570,3002,2025-09-17,132258,1.000
10707193,2025-09-17,120245,2025-09-18,34863,10,416794,5.000,ST,21052866,1001,2010,5.000,32027562,3002,2025-09-17,124434,5.000
10707194,2025-09-17,120038,2025-09-18,30923,10,411221,1.000,KI,21052868,1001,2010,1.000,32027569,3002,2025-09-17,130408,1.000
10707195,2025-09-17,120811,2025-09-18,34445,10,410378,4.000,ST,21052867,1001,2010,4.000,32027571,3002,2025-09-17,130610,4.000
10707196,2025-09-17,121247,2025-09-25,31312,10,412539,1.000,KI,21053021,30588,2000,1.000,10024648,3000,2025-09-24,184930,1.000
10707197,2025-09-17,121430,2025-09-18,30746,10,416974,6.000,ST,21052870,30588,2012,6.000,32024802,3001,2025-09-17,222938,6.000
10707198,2025-09-17,121531,2025-09-19,32408,10,403401,12.000,ST,21052873,1001,2010,12.000,32027572,3002,2025-09-18,115721,12.000
10707199,2025-09-17,130149,2025-09-18,34298,10,401460,8.400,KG,21052871,30588,2012,9.740,32024793,3001,2025-09-17,155115,9.740
10707200,2025-09-17,135836,2025-09-22,35300,10,408325,1.000,KI,21052922,30588,2000,1.000,10018008,3000,2025-09-19,183209,1.000
10707201,2025-09-17,135902,2025-09-22,33769,10,416372,1.000,KI,21052950,30588,2012,1.000,32024865,3001,2025-09-22,010737,1.000
10707202,2025-09-17,140349,2025-09-22,30986,10,416372,7.000,KI,21052951,30588,2012,7.000,32024853,3001,1970-01-01,000000,0.000
10707203,2025-09-17,141148,2025-09-19,30843,10,405986,32.000,KG,21052884,30588,2005,0.000,,,,,
10707204,2025-09-17,142333,2025-09-18,30811,10,415386,1.000,ST,21052872,30588,2012,1.000,32024799,3001,2025-09-17,202645,1.000
10707205,2025-09-17,142438,2025-09-19,34417,10,413665,1.000,ST,20998519,30588,2013,1.000,10013093,3000,2025-09-18,011122,1.000
10707206,2025-09-17,155741,2025-09-23,31729,10,411833,3.000,KI,21052952,30588,2005,3.000,10018792,3000,2025-09-22,031901,1.000
10707206,2025-09-17,155741,2025-09-23,31729,10,411833,3.000,KI,21052952,30588,2005,3.000,10018794,3000,2025-09-22,031903,1.000
10707206,2025-09-17,155741,2025-09-23,31729,10,411833,3.000,KI,21052952,30588,2005,3.000,10018793,3000,2025-09-22,031902,1.000
10707207,2025-09-18,070426,2025-09-18,34617,10,406012,2.000,BAG,21052885,30588,2012,0.000,,,,,
10707208,2025-09-18,070542,2025-09-18,34751,10,416538,3.000,ST,21052886,30588,2012,3.000,32024809,3001,2025-09-18,091203,3.000
10707209,2025-09-18,071704,2025-09-18,33046,10,400992,1.000,KI,21052887,30588,2012,1.000,32024805,3001,2025-09-18,081906,1.000
10707210,2025-09-18,072158,2025-09-18,32254,10,400563,18.000,KG,21052888,30588,2012,18.000,32024808,3001,2025-09-18,091653,18.000
10707211,2025-09-18,090755,2025-09-18,33241,10,406012,3.000,BAG,21052889,30588,2012,0.000,,,,,
10707212,2025-09-18,091056,2025-09-18,32727,10,406012,1.000,BAG,21052890,30588,2012,0.000,,,,,
10707213,2025-09-18,091348,2025-09-18,33136,10,401193,1.000,ST,21052891,30588,2012,1.000,32024810,3001,2025-09-18,093149,1.000
10707214,2025-09-18,091622,2025-09-18,34086,10,408141,2.000,BAG,21052892,30588,2012,2.000,32024811,3001,2025-09-18,094810,2.000
10707215,2025-09-18,092617,2025-09-19,31917,10,400651,1.000,ST,21052896,30588,2012,1.000,32024823,3001,2025-09-18,155050,1.000
10707216,2025-09-18,092353,2025-09-18,33241,10,403744,4.000,ST,21052893,30588,2012,4.000,32024806,3001,2025-09-18,095059,4.000
10707217,2025-09-18,092852,2025-09-18,32727,10,403744,1.000,ST,21052894,30588,2012,1.000,32024807,3001,2025-09-18,095038,1.000
10707218,2025-09-18,093952,2025-09-18,34646,10,412974,1.000,ST,21052895,30588,2012,1.000,32024812,3001,2025-09-18,102729,1.000
10707219,2025-09-18,094220,2025-09-18,34691,10,415469,2.000,ST,21052897,30588,2012,2.000,32024813,3001,2025-09-18,103956,2.000
10707220,2025-09-18,094238,2025-09-18,34666,10,415875,1.000,PRK,21052898,30588,2012,1.000,32024820,3001,2025-09-18,102715,1.000
10707221,2025-09-18,094404,2025-09-18,34651,10,412821,2.000,BAG,21052899,30588,2012,2.000,32024814,3001,2025-09-18,103514,2.000
10707222,2025-09-18,094443,2025-09-18,34667,10,412821,2.000,BAG,21052900,30588,2012,2.000,32024815,3001,2025-09-18,103600,2.000
10707223,2025-09-18,094456,2025-09-18,34640,10,412821,3.000,BAG,21052901,30588,2012,3.000,32024816,3001,2025-09-18,103623,3.000
10707224,2025-09-18,094517,2025-09-18,34624,10,412821,2.000,BAG,21052902,30588,2012,2.000,32024817,3001,2025-09-18,103703,2.000
10707225,2025-09-18,094531,2025-09-18,34650,10,412821,2.000,BAG,21052903,30588,2012,2.000,32024818,3001,2025-09-18,103800,2.000
10707226,2025-09-18,094543,2025-09-18,34617,10,412821,3.000,BAG,21052904,30588,2012,3.000,32024819,3001,2025-09-18,103813,3.000
10707227,2025-09-18,094736,2025-09-22,34038,10,407377,53.000,KI,21052923,30588,2001,53.000,10015999,3000,2025-09-19,075108,53.000
10707228,2025-09-18,095107,2025-09-19,34151,10,404414,1.000,BOT,21052905,1001,2010,1.000,32027573,3002,2025-09-18,114151,1.000
10707229,2025-09-18,095344,2025-09-19,34045,10,409832,156.000,ST,21052907,30588,2012,156.000,32024830,3001,2025-09-18,170544,89.000
10707229,2025-09-18,095344,2025-09-19,34045,10,409832,156.000,ST,21052907,30588,2012,156.000,32024825,3001,2025-09-18,144155,67.000
10707230,2025-09-18,095439,2025-09-18,31873,10,404892,2.000,ST,21052906,30588,2012,2.000,32024821,3001,2025-09-18,101207,2.000
10707231,2025-09-18,103242,2025-09-19,31312,10,404605,4.000,BAG,21052908,30588,2012,4.000,32024822,3001,2025-09-18,181607,4.000
10707232,2025-09-18,103643,2025-09-23,32432,10,410307,2.000,ST,21005387,1001,2001,2.000,32025501,3003,2025-09-20,054817,2.000
10707233,2025-09-18,103916,2025-09-23,32432,10,406220,24.000,ST,21005388,1001,2010,0.000,,,,,
10707234,2025-09-18,105235,2025-09-19,34502,10,410973,1.000,ST,21052909,1001,2010,1.000,32027575,3002,2025-09-18,131909,1.000
10707235,2025-09-18,112648,2025-09-22,34710,10,414788,4.000,ST,21052919,30588,2007,4.000,10017394,3000,2025-09-19,120951,2.000
10707235,2025-09-18,112648,2025-09-22,34710,10,414788,4.000,ST,21052919,30588,2007,4.000,10017159,3000,2025-09-19,114020,2.000
10707235,2025-09-18,112648,2025-09-22,34710,20,411281,6.000,ST,21052920,30588,2012,6.000,32024858,3001,2025-09-21,151614,6.000
10707235,2025-09-18,112648,2025-09-22,34710,30,411997,1.000,ST,21052919,30588,2007,1.000,10017023,3000,2025-09-19,111506,1.000
10707236,2025-09-18,112931,2025-09-19,32073,10,415768,6.000,PAK,21052910,1001,2010,6.000,32027576,3002,2025-09-18,125559,3.000
10707236,2025-09-18,112931,2025-09-19,32073,10,415768,6.000,PAK,21052910,1001,2010,6.000,32027574,3002,2025-09-18,120609,3.000
10707237,2025-09-18,113838,2025-09-19,31148,10,401274,1.000,PRK,21000419,30588,2012,1.000,30886078,3001,2025-09-18,211740,1.000
10707238,2025-09-18,115652,2025-09-19,34643,10,416567,1.000,ST,21052911,30588,2012,1.000,32024833,3001,2025-09-19,083436,1.000
10707239,2025-09-18,121712,2025-09-19,34010,10,407257,4.000,BAG,21052912,1001,2010,4.000,32027579,3002,2025-09-18,154433,4.000
10707240,2025-09-18,124220,2025-09-19,33942,10,410706,2.000,ST,21052913,1001,2010,2.000,32027580,3002,2025-09-18,160730,2.000
10707241,2025-09-18,130334,2025-09-18,32704,10,400316,5.000,KG,21052914,30588,2012,5.050,32024826,3001,2025-09-18,144504,5.050
10707241,2025-09-18,130334,2025-09-18,32704,20,400938,20.000,KG,21052914,30588,2012,20.000,32024826,3001,2025-09-18,144359,20.000
10707242,2025-09-18,131254,2025-09-19,35255,10,401188,2.000,ST,21052915,1001,2010,2.000,32027578,3002,2025-09-18,133317,2.000
10707243,2025-09-18,131443,2025-09-19,33415,10,411079,1.000,ST,21052916,1001,2010,1.000,32027577,3002,2025-09-18,144510,1.000
10707244,2025-09-18,140522,2025-09-19,31208,10,413312,10.000,BAG,21052917,30588,2012,10.000,32024828,3001,2025-09-18,163758,10.000
10707245,2025-09-18,151040,2025-09-19,32190,10,411322,1.000,KI,21052918,30588,2012,1.000,32024827,3001,2025-09-18,181007,1.000
10707246,2025-09-19,072408,2025-09-23,33179,10,414853,1.000,KI,21052953,30588,2007,0.000,32029269,3000,2025-09-22,233623,0.000
10707247,2025-09-19,072636,2025-09-20,30843,10,405986,32.000,KG,21052924,30588,2005,0.000,,,,,
10707248,2025-09-19,072846,2025-09-19,32481,10,400749,6.000,KG,21052925,30588,2012,5.940,32024834,3001,2025-09-19,085714,5.940
10707249,2025-09-19,075335,2025-09-19,30690,10,403050,3.000,KG,21052926,30588,2003,3.598,10015824,3000,2025-09-19,081405,3.598
10707250,2025-09-19,080204,2025-09-19,35020,10,416863,1.000,ST,21052927,30588,2012,1.000,32024835,3001,2025-09-19,085409,1.000
10707251,2025-09-19,080649,2025-09-24,35216,10,408784,1.000,ST,21052989,30588,2012,1.000,32024907,3001,2025-09-23,171553,1.000
10707252,2025-09-19,082813,2025-09-19,31072,10,404058,2.000,KI,21052928,30588,2012,2.000,32024836,3001,2025-09-19,085505,2.000
10707253,2025-09-19,090520,2025-09-19,32403,10,409719,2.000,ST,21052929,30588,2012,2.000,32024837,3001,2025-09-19,092052,2.000
10707254,2025-09-19,090553,2025-09-19,34574,10,415469,2.000,ST,21052930,30588,2012,2.000,32024838,3001,2025-09-19,094837,2.000
10707255,2025-09-19,091003,2025-09-19,34731,10,414022,2.000,ST,21052931,30588,2012,2.000,32024840,3001,2025-09-19,095205,2.000
10707256,2025-09-19,091104,2025-09-19,34729,10,414022,3.000,ST,21052932,30588,2012,3.000,32024839,3001,2025-09-19,095215,3.000
10707257,2025-09-19,092039,2025-09-29,35343,10,412369,4.000,ST,21053249,30588,2007,0.000,,,,,
10707258,2025-09-19,100213,2025-09-19,34698,10,411043,2.000,ST,21052933,30588,2012,2.000,32024841,3001,2025-09-19,103643,2.000
10707259,2025-09-19,102034,2025-09-22,30834,10,408833,8.000,ST,21052934,1001,2001,8.000,32025502,3003,2025-09-20,102926,8.000
10707260,2025-09-19,102247,2025-09-24,30843,10,405986,32.000,KG,21052990,30588,2005,33.870,10022646,3000,2025-09-23,142852,33.870
10707261,2025-09-19,100441,2025-09-20,32722,10,408509,1.000,KI,21052935,30588,2012,1.000,32024842,3001,2025-09-19,131439,1.000
10707262,2025-09-19,103100,2025-09-20,32721,10,410026,6.000,KI,21052936,30588,2012,6.000,32024845,3001,2025-09-19,114743,6.000
10707263,2025-09-19,105315,2025-09-20,31721,10,400129,8.000,KG,21052937,30588,2012,8.020,32024844,3001,2025-09-19,124313,8.020
10707264,2025-09-19,111249,2025-09-20,31959,10,410378,4.000,ST,21052938,30588,2012,4.000,32024846,3001,2025-09-19,145213,4.000
10707265,2025-09-19,112937,2025-09-22,33180,10,412224,1.000,KI,21052940,30588,2012,1.000,32024854,3001,2025-09-19,212504,1.000
10707266,2025-09-19,113752,2025-09-19,35714,10,405270,24.000,ST,21052939,30588,2012,24.000,32024843,3001,2025-09-19,123207,24.000
10707267,2025-09-19,123920,2025-09-23,31350,10,400098,4.000,KG,,,,,,,,,
10707268,2025-09-19,125306,2025-09-22,30738,10,402045,1.000,BAG,21052941,30588,2012,1.000,32024847,3001,2025-09-19,195526,1.000
10707268,2025-09-19,125306,2025-09-22,30738,20,413706,4.000,ST,21052942,30588,2012,4.000,32024855,3001,1970-01-01,000000,0.000
10707268,2025-09-19,125306,2025-09-22,30738,30,416973,2.000,ST,21052942,30588,2012,2.000,32024863,3001,2025-09-21,211727,2.000
10707269,2025-09-19,130550,2025-09-22,31350,10,402531,1.000,KI,21052945,30588,2012,1.000,32024864,3001,2025-09-21,213134,1.000
10707270,2025-09-19,131538,2025-09-20,35448,10,400447,2.000,ST,21052943,30588,2012,2.000,32024848,3001,2025-09-19,145150,2.000
10707271,2025-09-19,134816,2025-09-22,33393,10,404559,1.000,ST,21052944,30588,2012,1.000,32024850,3001,2025-09-19,150341,1.000
10707272,2025-09-19,134951,2025-09-22,33368,10,404559,1.000,ST,21052946,30588,2012,1.000,32024849,3001,2025-09-19,200912,1.000
10707273,2025-09-19,135030,2025-09-22,31646,10,416974,2.000,ST,21052947,30588,2012,2.000,32024856,3001,1970-01-01,000000,0.000
10707274,2025-09-19,135124,2025-09-22,35610,10,406938,2.000,BAG,21052948,30588,2012,2.000,32024851,3001,2025-09-19,184032,2.000
10707275,2025-09-19,140111,2025-09-19,32704,10,400129,20.000,KG,21052949,30588,2012,20.300,32024852,3001,2025-09-19,152043,20.300
